customer_id,age,annual_income,loan_amount,credit_score,spending_ratio
CUST_1397,28.0,,116388.78038808874,650.0,48.514827659612344
CUST_1398,45.0,800000.0,160756.43223755364,720.0,43.623454276248964
CUST_1399,45.0,800000.0,57659.015140540454,580.0,11.740625780178537
CUST_1400,22.0,500000.0,77362.6231693328,720.0,14.55443181927205
CUST_1401,50.0,,340099.81470242806,720.0,80.37252676568971
CUST_1402,35.0,500000.0,50002.32696461009,720.0,26.58379569859312
CUST_1403,45.0,500000.0,157764.7300426542,650.0,22.546244434876748
CUST_1404,28.0,800000.0,197842.4881867746,580.0,50.44203061251253
CUST_1405,50.0,800000.0,61236.713831299385,650.0,74.18724182262616
CUST_1406,28.0,500000.0,772963.5072557551,720.0,10.575186672108913
CUST_1407,,300000.0,101269.06903662256,,56.912712767443026
CUST_1408,50.0,10000000.0,122538.23522683403,720.0,15.728939855651603
CUST_1409,,500000.0,122464.60494479172,580.0,8.281494574305661
CUST_1410,28.0,800000.0,102381.20604507893,350.0,9.746955694599565
CUST_1411,62.0,300000.0,50294.98184607701,350.0,80.07476973875973
CUST_1412,62.0,500000.0,311381.9142149375,,15.617523526525542
CUST_1413,35.0,,731315.3637805498,650.0,9.063622797106277
CUST_1414,35.0,500000.0,100796.2060888422,580.0,44.41098984286211
CUST_1415,28.0,2500000.0,267562.47869211744,810.0,80.95941247478223
CUST_1416,28.0,500000.0,320878.7882561248,650.0,28.616753884037173
CUST_1417,28.0,,427335.44560740696,350.0,42.95413557733247
CUST_1418,35.0,,159854.11587744512,650.0,8.593027930737609
CUST_1419,45.0,500000.0,122174.14841186984,720.0,45.417066272138825
CUST_1420,45.0,300000.0,128695.98386292708,720.0,56.98517725734203
CUST_1421,45.0,,299390.90719848464,,56.38163483769303
CUST_1422,,800000.0,389412.9501260106,720.0,34.918402295692864
CUST_1423,35.0,500000.0,90084.22632832796,720.0,33.3979862596822
CUST_1424,,300000.0,142706.04799335607,350.0,14.59612570429381
CUST_1425,35.0,2500000.0,514435.54983540653,,38.01184885816416
CUST_1426,28.0,300000.0,378695.67374587414,650.0,13.954520198566819
CUST_1427,50.0,2500000.0,888061.9077364752,350.0,73.99363502408464
CUST_1428,28.0,500000.0,330686.6876640082,720.0,91.96468679733673
CUST_1429,22.0,1200000.0,149909.62457673287,580.0,92.30670110000362
CUST_1430,22.0,800000.0,228631.0046599916,810.0,82.85639894378545
CUST_1431,45.0,1200000.0,266359.4440825848,650.0,59.07129344056572
CUST_1432,35.0,10000000.0,66340.91109096623,350.0,68.07791275194919
CUST_1433,22.0,300000.0,207270.5772704821,350.0,30.668522241237266
CUST_1434,,2500000.0,297107.0246713655,650.0,61.769337815535856
CUST_1435,45.0,500000.0,86621.48606258893,720.0,46.00845944958897
CUST_1436,,500000.0,353400.66119482234,720.0,48.38156057992393
CUST_1437,45.0,500000.0,225304.79342938855,580.0,73.19989043376421
CUST_1438,45.0,500000.0,658237.1022221028,580.0,30.37265200375265
CUST_1439,,300000.0,58669.6821044225,,33.62356505250679
CUST_1440,,500000.0,111665.7205618876,650.0,88.2177612015773
CUST_1441,62.0,500000.0,234036.59903244875,,10.060186536587501
CUST_1442,28.0,800000.0,120354.51382092705,650.0,48.707086857200636
CUST_1443,28.0,1200000.0,300649.5320377518,650.0,87.15207203670755
CUST_1444,45.0,500000.0,334596.05298196955,810.0,59.93267070363413
CUST_1445,50.0,500000.0,71631.98920771881,580.0,54.176636679091885
CUST_1446,62.0,300000.0,194249.44870901518,580.0,27.47697613064197
CUST_1447,45.0,300000.0,192217.6549979631,650.0,35.89479401580034
CUST_1448,28.0,,142178.89523745136,650.0,81.68435742242237
CUST_1449,,500000.0,590388.3667534351,580.0,55.32963185916123
CUST_1450,45.0,300000.0,401478.93602561636,810.0,51.32679743811019
CUST_1451,35.0,2500000.0,288942.7483496759,720.0,13.962174218602604
CUST_1452,28.0,500000.0,300581.2407651099,580.0,6.442534080961081
CUST_1453,50.0,500000.0,173873.84884585516,580.0,91.73166698183442
CUST_1454,22.0,500000.0,557647.6151424076,650.0,38.92875505581575
CUST_1455,35.0,300000.0,287223.5826668418,720.0,59.28917558895539
CUST_1456,,500000.0,311113.3154710566,,12.174356586855648
CUST_1457,35.0,800000.0,445652.85417431436,650.0,66.48028571507419
CUST_1458,,500000.0,114060.7753857549,650.0,88.93100378353648
CUST_1459,22.0,500000.0,379086.5070249198,580.0,56.80987276976777
CUST_1460,22.0,10000000.0,93442.38637980664,650.0,16.35037901378695
CUST_1461,35.0,1200000.0,134728.44883320288,810.0,57.3549374726129
CUST_1462,45.0,800000.0,131777.32725404558,,73.97124917941872
CUST_1463,35.0,500000.0,818177.5244505231,580.0,41.57748829166168
CUST_1464,62.0,800000.0,438335.93527448847,650.0,84.1853973147321
CUST_1465,28.0,300000.0,291575.9931969776,720.0,63.3814658021628
CUST_1466,28.0,500000.0,309698.28468404285,810.0,85.93240264602822
CUST_1467,50.0,,215140.51593682618,650.0,61.11547801226035
CUST_1468,22.0,500000.0,637835.1061018403,720.0,16.81591748043418
CUST_1469,62.0,500000.0,187138.50826421118,650.0,32.87225399946702
CUST_1470,,300000.0,145774.23313643417,650.0,23.161545342721123
CUST_1471,62.0,2500000.0,85594.68558803035,580.0,86.79438479451761
CUST_1472,,2500000.0,358548.143576624,580.0,73.43600605587343
CUST_1473,50.0,800000.0,315185.85639444046,580.0,65.87585320190055
CUST_1474,35.0,500000.0,147016.96856981685,650.0,32.086968766845956
CUST_1475,62.0,1200000.0,55103.24019087821,,21.564029484519217
CUST_1476,,300000.0,415266.8632221283,810.0,73.08059791900206
CUST_1477,35.0,800000.0,52296.73382085271,350.0,47.67421512911717
CUST_1478,62.0,300000.0,293276.41613204754,580.0,25.32105969355662
CUST_1479,35.0,800000.0,753033.0315879624,650.0,60.49597803487476
CUST_1480,35.0,300000.0,165130.19832739176,720.0,8.630046692460677
CUST_1481,35.0,1200000.0,103568.93620974138,,34.35532287154282
CUST_1482,35.0,2500000.0,294068.5528239596,580.0,47.17012951320212
CUST_1483,35.0,300000.0,389793.9202018651,810.0,18.316250069846525
CUST_1484,35.0,500000.0,208121.27263778012,580.0,93.61890298317556
CUST_1485,50.0,10000000.0,732463.4472806166,580.0,23.818762813065284
CUST_1486,,500000.0,60610.277608512326,720.0,16.7317817038939
CUST_1487,28.0,1200000.0,190556.93378571473,,23.318138649820675
CUST_1488,62.0,500000.0,303491.84946995566,650.0,74.21550198437518
CUST_1489,50.0,500000.0,447030.6984861358,580.0,43.295509334465855
CUST_1490,35.0,300000.0,89508.71203199099,580.0,55.88743457772842
CUST_1491,35.0,300000.0,371891.0642808085,580.0,6.890824128772467
CUST_1492,28.0,800000.0,210908.31747996598,,8.09881777159831
CUST_1493,22.0,500000.0,151019.63870055586,580.0,45.124299484431454
CUST_1494,35.0,500000.0,78247.06202289855,,78.49897188814612
CUST_1495,28.0,500000.0,450934.742120851,720.0,84.67149908368087
CUST_1496,35.0,500000.0,84222.49277526219,580.0,12.80359108360762
CUST_1497,,1200000.0,124151.25564448649,650.0,53.45267918909205
CUST_1498,62.0,10000000.0,118510.88810554416,720.0,87.19067176513434
CUST_1499,62.0,500000.0,460231.520740062,650.0,39.917547895809776
